"ccode","year","n.docs","n.words","n.binary","rights","alt.dv.perc","muslim","muslim.maj","mena","polity2","physint","amnesty","statedept","gdp.pc.un","pop.wdi","wopol","wosoc","wecon","domestic9","count","region"
702,1995,0,NA,0,NA,NA,0.99,1,0,-6,0,2,3,210.434393104861,5784330,1,1,2,3125,1,"EECA"
701,1995,0,NA,0,NA,NA,0.93,1,0,-9,5,2,2,522.515980765976,4188010,2,0,1,0,5,"EECA"
52,1995,0,NA,0,NA,NA,0.06,0,0,9,5,2,1,4246.37198185077,1255001,2,NA,2,625,3,"LA"
616,1995,0,NA,0,NA,NA,0.99,1,1,-3,4,4,2,2203.7235992984,8957500,2,2,2,0,2,"MENA"
640,1995,1,440,1,0.15090515928496,1,0.98,1,1,8,1,4,5,3889.23026646004,58522320,1,1,1,20000,89,"MENA"
713,1995,0,NA,0,NA,NA,0.01,0,0,7,8,NA,NA,NA,NA,2,2,1,0,NA,"Asia"
510,1995,0,NA,0,NA,NA,0.3,0,0,-1,5,3,2,NA,29903329,2,1,1,312,9,"Africa"
500,1995,1,205,1,0.150478374219414,1,0.11,0,0,-4,4,3,4,310.120198323714,20412967,2,0,0,1875,6,"Africa"
369,1995,0,NA,0,NA,NA,0,0,0,7,4,2,2,950.299189003402,51512299,2,1,1,562,35,"EECA"
165,1995,0,NA,0,NA,NA,0,0,0,10,6,2,2,6609.69080445596,3224807,2,1,1,500,7,"LA"
704,1995,0,NA,0,NA,NA,0.97,1,0,-9,3,2,2,586.599785053754,22785000,2,1,1,0,8,"EECA"
57,1995,0,NA,0,NA,NA,0.01,0,0,NA,NA,1,1,2887.4226747974,108122,NA,NA,NA,0,NA,"LA"
101,1995,0,NA,0,NA,NA,0,0,0,8,1,4,3,3389.84225985366,22188671,2,1,2,250,14,"LA"
816,1995,0,NA,0,NA,NA,0.01,0,0,NA,5,2,2,272.773563307681,71995500,2,1,1,0,107,"Asia"
935,1995,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,1635.87313152266,168236,NA,NA,NA,125,NA,"Asia"
990,1995,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,1177.47661141864,170158,NA,NA,NA,NA,NA,"LA"
679,1995,0,NA,0,NA,NA,0.99,1,1,-2,2,NA,NA,394.659656579936,15266147,1,0,1,0,3,"MENA"
560,1995,1,58,1,0.0502508296967206,1,0.01,0,0,9,5,4,4,3647.71228879956,39120000,NA,1,NA,250,138,"Africa"
551,1995,0,NA,0,NA,NA,0,0,0,6,6,2,3,392.553916742439,9253527,2,1,1,0,3,"Africa"
552,1995,2,1136,1,0.163084036638483,0.5,0.01,0,0,-6,4,2,2,819.832350719507,11683136,2,1,1,437,11,"Africa"
700,1996,3,447,1,0.159440257595313,0.666666666666667,1,1,1,-7,0,4,5,169.661000562627,17481800,0,0,0,5000,59,"MENA"
540,1996,0,NA,0,NA,NA,0,0,0,-2,0,4,5,524.078934120887,13424813,2,1,1,1875,10,"Africa"
339,1996,0,NA,0,NA,NA,0.7,1,0,0,4,3,2,992.174528337932,3168033,2,1,1,125,18,"EECA"
232,1996,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,24086.5830961407,64291,NA,NA,NA,NA,1,"EECA"
696,1996,0,NA,0,NA,NA,0.87,1,1,-8,7,2,1,29776.1558457228,2467726,0,0,2,0,4,"MENA"
160,1996,0,NA,0,NA,NA,0.01,0,0,7,5,3,2,7720.08680698312,35419683,2,NA,1,1250,75,"LA"
371,1996,0,NA,0,NA,NA,0,0,0,-6,5,2,2,503.230139787542,3173425,2,1,1,562,10,"EECA"
58,1996,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,9088.9224275881,70245,NA,NA,NA,0,2,"LA"
900,1996,2,599,1,0.0109834580630805,0.5,0.01,0,0,10,7,1,1,23767.3206176454,18311000,2,2,2,125,72,"West"
305,1996,1,413,1,0.115544888774506,1,0.02,0,0,10,8,1,1,29302.0392253004,7959017,2,2,2,0,44,"West"
373,1996,0,NA,0,NA,NA,0.98,1,0,-6,3,2,3,404.539486808151,7763000,2,1,1,1875,4,"EECA"
516,1996,0,NA,0,NA,NA,0.02,0,0,-5,1,5,5,134.927153639623,6333415,2,0,1,6625,56,"Africa"
211,1996,2,387,1,0.0102042561693223,0,0.03,0,0,10,8,NA,1,27073.4611857431,10156637,2,3,2,375,23,"West"
434,1996,0,NA,0,NA,NA,0.21,0,0,6,8,NA,1,382.285485832421,6176318,2,1,1,0,8,"Africa"
439,1996,0,NA,0,NA,NA,0.55,1,0,-5,6,NA,2,251.924410286149,10372809,2,0,0,0,2,"Africa"
771,1996,0,NA,0,NA,NA,0.88,1,0,6,3,3,4,366.656879977865,120987124,2,1,1,3750,22,"Asia"
355,1996,0,NA,0,NA,NA,0.13,0,0,8,4,3,2,1074.38935106542,8362826,2,1,1,1562,15,"EECA"
692,1996,0,NA,0,NA,NA,0.82,1,1,-9,3,4,2,12173.372016119,579855,0,1,1,250,7,"MENA"
31,1996,0,NA,0,NA,NA,0,0,0,NA,NA,1,1,16040.2102877206,283792,NA,NA,NA,0,1,"LA"
346,1996,3,716,1,0.0178218219080596,0.333333333333333,0.42,0,0,NA,NA,3,3,790.646438829892,3810649,NA,NA,NA,2625,612,"EECA"
370,1996,0,NA,0,NA,NA,0,0,0,-7,4,2,2,1427.73575042349,10160000,1,2,2,125,25,"EECA"
80,1996,0,NA,0,NA,NA,0,0,0,NA,7,1,1,3019.65862271925,213674,2,1,1,0,5,"LA"
145,1996,0,NA,0,NA,NA,0,0,0,9,7,2,2,947.482118640911,7717445,1,1,1,1500,15,"LA"
140,1996,1,214,1,0.13680610908025,1,0,0,0,8,4,4,4,5107.79997184413,165303155,2,1,1,375,103,"LA"
53,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,9155.7275166361,265940,NA,NA,NA,0,1,"LA"
835,1996,0,NA,0,NA,NA,0.67,1,0,NA,7,NA,1,16909.9791223425,302449,0,0,1,0,3,"Asia"
760,1996,1,53,1,0.0119161800873666,0,0.01,0,0,-10,6,1,2,596.262616381463,512377,1,2,2,0,NA,"Asia"
571,1996,0,NA,0,NA,NA,0,0,0,7,7,1,1,2990.61727369297,1611827,2,0,0,0,4,"Africa"
20,1996,1,169,1,0.0135966008254674,0,0.01,0,0,10,8,1,1,21191.011212578,29671900,2,3,2,375,246,"West"
225,1996,1,323,1,0.00480559660394285,0,0.02,0,0,10,8,NA,1,44199.0263562315,7071850,2,3,2,0,NA,"West"
155,1996,0,NA,0,NA,NA,0,0,0,8,5,2,2,5317.85836444753,14396020,2,1,1,0,27,"LA"
710,1996,6,1171,1,0.0686870949454229,0.5,0.02,0,0,-7,3,4,3,714.813702000494,1217550000,2,1,1,500,687,"Asia"
437,1996,2,1617,1,0.0964100589086258,1,0.39,0,0,-6,4,3,3,829.607868472898,14852193,1,1,2,1875,10,"Africa"
471,1996,0,NA,0,NA,NA,0.22,0,0,-4,4,3,3,666.836696506201,14317191,2,0,1,0,4,"Africa"
490,1996,0,NA,0,NA,NA,NA,NA,0,0,NA,4,5,133.923774806938,43424997,NA,NA,NA,3500,99,"Africa"
484,1996,0,NA,0,NA,NA,0.01,0,0,5,4,3,3,908.179499117177,2795903,2,1,1,0,4,"Africa"
100,1996,0,NA,0,NA,NA,0,0,0,7,0,5,5,3110.69060810305,38049040,2,1,1,4625,119,"LA"
581,1996,0,NA,0,NA,NA,0.98,1,0,4,NA,1,1,482.665107064368,492979,NA,NA,NA,NA,3,"Africa"
402,1996,0,NA,0,NA,NA,0.02,0,0,8,NA,NA,1,1404.54409734194,399508,NA,NA,NA,0,NA,"Africa"
94,1996,0,NA,0,NA,NA,0,0,0,10,7,2,1,3320.92181448287,3596733,2,2,2,437,12,"LA"
40,1996,1,533,1,0.0158157737080261,1,0,0,0,-7,3,3,3,2278.28534241443,10955372,2,2,2,0,208,"LA"
352,1996,0,NA,0,NA,NA,0,0,0,10,7,2,1,14025.5291925507,873246,2,1,1,875,9,"EECA"
316,1996,0,NA,0,NA,NA,0,0,0,10,8,NA,1,6283.5321163776,10315241,2,2,2,0,48,"EECA"
255,1996,4,1021,1,0.0689416495337012,0.5,0.03,0,0,10,8,NA,NA,29224.8739968079,81914831,2,3,2,312,432,"West"
522,1996,0,NA,0,NA,NA,0.9,1,0,-6,NA,2,2,734.542807767861,673202,NA,NA,NA,0,1,"Africa"
54,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,3972.86660919486,71146,NA,NA,NA,0,NA,"LA"
390,1996,0,NA,0,NA,NA,0.02,0,0,10,8,1,1,35101.4996447945,5263074,3,3,2,0,23,"West"
42,1996,0,NA,0,NA,NA,0,0,0,8,4,3,3,2090.97084273005,8029114,2,1,1,0,59,"LA"
615,1996,0,NA,0,NA,NA,0.98,1,1,-3,3,5,5,1572.85222351042,29411839,2,0,1,3437,21,"MENA"
130,1996,0,NA,0,NA,NA,0,0,0,9,4,2,2,2070.30105213646,11683480,2,1,1,0,13,"LA"
651,1996,3,1510,1,0.0605318717917555,0.666666666666667,0.93,1,1,-6,3,4,3,1190.55195737814,63595629,2,1,1,0,111,"MENA"
531,1996,0,NA,0,NA,NA,0.39,0,0,-6,4,2,1,215.482139922491,3202598,2,1,1,4000,6,"Africa"
230,1996,0,NA,0,NA,NA,0.01,0,0,10,4,NA,2,15753.2225014413,39478186,2,2,2,437,114,"West"
366,1996,0,NA,0,NA,NA,0,0,0,6,7,1,2,3336.10919500241,1415594,2,2,2,0,5,"West"
530,1996,1,44,1,0.0141959393283231,1,0.33,0,0,NA,1,4,2,140.026125656992,59076414,2,1,1,0,23,"Africa"
375,1996,0,NA,0,NA,NA,0,0,0,10,8,NA,1,25031.4404395827,5124573,3,3,2,0,15,"West"
950,1996,0,NA,0,NA,NA,0.08,0,0,5,7,NA,1,2717.99135660353,784479,2,2,2,0,3,"LA"
220,1996,6,1537,1,0.0581241912922531,0.333333333333333,0.01,0,0,9,8,2,NA,26291.1990328073,59753098,2,2,2,0,459,"West"
987,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,2023.81797456204,108342,NA,NA,NA,0,1,"Asia"
481,1996,0,NA,0,NA,NA,0.03,0,0,-4,7,NA,2,5525.40985955025,1114879,2,1,1,0,4,"Africa"
200,1996,1,387,1,0.0715836733420908,1,0.02,0,0,10,7,NA,1,21350.2494805294,58166950,2,3,2,812,160,"West"
372,1996,0,NA,0,NA,NA,0.11,0,0,5,2,2,3,613.89808594719,4616100,2,1,1,1875,74,"EECA"
452,1996,0,NA,0,NA,NA,0.15,0,0,2,6,1,2,647.147809420141,17169214,2,2,2,0,16,"Africa"
438,1996,0,NA,0,NA,NA,0.69,1,0,-1,2,3,3,508.426881874397,8124799,2,1,2,0,2,"Africa"
420,1996,0,NA,0,NA,NA,0.87,1,0,-6,6,2,2,773.990492887689,1095839,0,1,1,0,2,"Africa"
404,1996,0,NA,0,NA,NA,0.38,0,0,5,6,3,2,504.248746095617,1207006,2,1,1,312,NA,"Africa"
411,1996,0,NA,0,NA,NA,0.04,0,0,-5,NA,3,3,599.851441358608,463844,NA,NA,NA,0,NA,"Africa"
350,1996,0,NA,0,NA,NA,0.03,0,0,10,6,3,1,12829.5763973271,10709173,2,2,2,125,70,"EECA"
55,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,2959.9902002284,100796,NA,NA,NA,0,2,"LA"
90,1996,1,339,1,0.074521643273569,0,0,0,0,8,3,4,4,1377.44768901063,10612300,2,1,1,2500,62,"LA"
110,1996,0,NA,0,NA,NA,0.09,0,0,6,6,2,2,1539.40856008219,730193,2,1,1,125,1,"LA"
91,1996,0,NA,0,NA,NA,0,0,0,6,6,3,2,850.496828789188,5724587,2,1,1,2187,13,"LA"
344,1996,0,NA,0,NA,NA,0.01,0,0,-5,7,3,3,5022.60779212717,4494000,2,1,1,125,142,"EECA"
41,1996,0,NA,0,NA,NA,0,0,0,7,5,3,3,340.85348243552,7965548,1,1,1,875,50,"LA"
310,1996,0,NA,0,NA,NA,0,0,0,10,7,1,1,4444.24217510542,10311238,2,2,2,0,53,"EECA"
850,1996,2,991,1,0.0869173877802469,1,0.87,1,0,-7,1,4,3,1261.88464832917,199926615,2,1,1,2937,104,"Asia"
750,1996,4,1479,1,0.0575542451570988,1,0.12,0,0,9,0,5,4,399.90733342028,979290432,2,1,1,937,203,"Asia"
205,1996,1,34,1,0.0452683737786453,0,0,0,0,10,7,1,1,20438.2704315742,3637510,2,2,2,0,188,"West"
630,1996,2,329,1,0.238474114138403,1,1,1,1,-6,2,4,3,1871.33077247022,61306632,1,0,0,0,131,"MENA"
645,1996,0,NA,0,NA,NA,0.96,1,1,-9,0,5,5,290.123025035637,20855408,1,0,1,2687,301,"MENA"
395,1996,0,NA,0,NA,NA,0,0,0,NA,8,NA,1,27142.7760422163,268916,2,3,2,0,7,"West"
666,1996,2,776,1,0.226521878640485,1,0.14,0,1,9,5,NA,NA,19168.6547069371,5692000,2,1,2,2125,819,"MENA"
325,1996,0,NA,0,NA,NA,0.02,0,0,10,7,1,2,22242.1609807512,56860281,2,2,2,500,243,"West"
51,1996,0,NA,0,NA,NA,0,0,0,9,6,1,2,2964.60588281251,2509923,2,1,2,437,31,"LA"
663,1996,0,NA,0,NA,NA,0.97,1,1,-2,4,3,1,1556.63767135074,4325000,1,0,1,437,87,"MENA"
740,1996,9,4852,1,0.100767271548597,0.555555555555556,0,0,0,10,7,2,NA,37711.3870399566,125757000,2,1,1,250,700,"Asia"
705,1996,0,NA,0,NA,NA,0.56,1,0,-4,5,2,3,1384.45630482559,15577894,2,1,1,0,9,"EECA"
501,1996,1,612,1,0.136999505988217,1,0.06,0,0,-5,4,3,4,424.784453231164,28116027,2,1,1,0,42,"Africa"
703,1996,0,NA,0,NA,NA,0.89,1,0,-3,6,2,1,392.096751885938,4628400,2,2,2,0,1,"EECA"
811,1996,1,378,1,0.00649976648917859,1,0.02,0,0,1,2,3,4,316.188001339056,11022162,2,1,1,3125,42,"Asia"
60,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,7154.8309130499,43391,NA,NA,NA,0,1,"LA"
732,1996,2,878,1,0.0858525450057662,1,0,0,0,6,4,3,2,12750.0806766528,45524681,1,1,1,2375,148,"Asia"
690,1996,0,NA,0,NA,NA,0.92,1,1,-7,2,2,2,19865.7652994839,1637906,0,0,1,125,25,"MENA"
812,1996,0,NA,0,NA,NA,0,0,0,-7,8,1,1,361.059622569829,4966303,2,1,1,0,2,"Asia"
660,1996,1,394,1,0.125073376410122,0,0.6,1,1,NA,NA,3,3,4230.55327812245,3070974,NA,NA,NA,0,128,"MENA"
450,1996,0,NA,0,NA,NA,0.13,0,0,0,0,5,5,91.9100500909773,2197801,2,1,1,2187,52,"Africa"
620,1996,0,NA,0,NA,NA,0.98,1,1,-7,1,3,3,6467.21030706444,4970391,1,1,1,312,38,"MENA"
56,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,4411.16223774694,148962,NA,NA,NA,312,NA,"LA"
223,1996,0,NA,0,NA,NA,0.02,0,0,NA,NA,NA,NA,80033.6562770511,31327,NA,NA,NA,0,1,"West"
780,1996,1,44,1,0.192882958657077,0,0.08,0,0,5,0,5,4,785.634935853312,18336000,2,1,1,3125,25,"Asia"
570,1996,0,NA,0,NA,NA,0,0,0,8,7,2,1,458.538887240802,1779201,2,0,0,0,5,"Africa"
368,1996,0,NA,0,NA,NA,0,0,0,10,7,1,2,2336.81640812621,3601613,2,2,2,0,17,"West"
212,1996,0,NA,0,NA,NA,0.01,0,0,10,8,NA,1,49706.5913638928,414225,2,3,3,0,1,"West"
367,1996,0,NA,0,NA,NA,0,0,0,8,7,2,1,2304.28432653541,2457222,2,1,1,0,1,"West"
600,1996,0,NA,0,NA,NA,0.99,1,1,-7,3,3,2,1503.07929530051,27556892,1,0,1,0,11,"MENA"
221,1996,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,99903.0548491131,30971,NA,NA,NA,0,2,"West"
359,1996,0,NA,0,NA,NA,0,0,0,7,7,2,2,393.094707031817,3667748,1,1,1,0,1,"EECA"
580,1996,0,NA,0,NA,NA,0.01,0,0,9,7,NA,2,287.764904914341,13882646,2,1,1,250,4,"Africa"
781,1996,0,NA,0,NA,NA,1,1,0,NA,NA,2,2,2529.38071894991,262000,NA,NA,NA,0,NA,"EECA"
70,1996,1,449,1,0.205407224646513,1,0,0,0,4,1,4,3,4088.42941659835,96181710,2,1,1,5250,371,"LA"
983,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,2165.87791116213,51397,NA,NA,NA,0,2,"Asia"
343,1996,0,NA,0,NA,NA,0.35,0,0,6,6,NA,1,2234.29138797481,1958303,1,1,1,0,3,"EECA"
432,1996,0,NA,0,NA,NA,0.94,1,0,7,8,1,1,301.493688985124,9901045,2,1,1,0,15,"Africa"
338,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,9460.82255101809,372687,NA,NA,NA,0,3,"EECA"
775,1996,0,NA,0,NA,NA,0.02,0,0,-7,2,4,4,182.862109623904,45290888,0,2,1,2250,52,"Asia"
712,1996,0,NA,0,NA,NA,0.1,0,0,10,7,1,2,611.414227247364,2316571,2,2,2,0,15,"Asia"
541,1996,0,NA,0,NA,NA,0.13,0,0,5,4,3,3,196.904471249033,16410777,2,0,1,0,4,"Africa"
435,1996,0,NA,0,NA,NA,0.99,1,0,-6,7,1,2,707.348069900729,2403779,1,1,2,0,4,"Africa"
590,1996,0,NA,0,NA,NA,0.16,0,0,10,7,NA,1,3918.86833253176,1133996,2,1,1,0,1,"Africa"
553,1996,0,NA,0,NA,NA,0.16,0,0,6,4,2,2,272.949368040648,10006767,1,1,1,0,8,"Africa"
820,1996,1,380,1,0.354122107501558,1,0.49,0,0,3,7,2,2,5125.17467421576,21260881,2,1,1,0,29,"Asia"
565,1996,0,NA,0,NA,NA,0,0,0,6,7,NA,2,2344.27379801059,1705349,2,2,NA,0,3,"Africa"
436,1996,0,NA,0,NA,NA,0.99,1,0,-6,6,3,2,201.325477252587,9701730,1,0,1,1875,7,"Africa"
475,1996,0,NA,0,NA,NA,0.48,0,0,-6,3,3,4,291.229327510941,111164651,1,0,0,125,49,"Africa"
93,1996,0,NA,0,NA,NA,0,0,0,8,5,3,3,905.703332895974,4700777,2,1,1,2437,32,"LA"
210,1996,1,492,1,0.0523986870827521,0,0.02,0,0,10,8,NA,NA,26939.8268257715,15530498,2,3,2,0,61,"West"
385,1996,1,339,1,0.0055737442346154,1,0.01,0,0,10,8,NA,1,36516.1609313779,4381336,3,2,2,0,23,"West"
790,1996,0,NA,0,NA,NA,0.04,0,0,5,6,4,3,223.226932443459,21902534,1,0,1,1062,7,"Asia"
920,1996,1,55,1,0.00661414364900237,0,0,0,0,10,8,NA,1,18508.729792799,3732000,3,3,2,437,10,"West"
698,1996,0,NA,0,NA,NA,0.88,1,1,-9,7,NA,2,6943.34698302008,2219768,0,0,1,0,3,"MENA"
770,1996,2,592,1,0.187066913333939,1,0.97,1,0,8,2,4,4,591.924756003009,125697651,1,0,0,3312,73,"Asia"
95,1996,0,NA,0,NA,NA,0.05,0,0,9,7,3,2,3312.13970385767,2794845,2,2,2,375,13,"LA"
135,1996,0,NA,0,NA,NA,0,0,0,1,1,4,4,2293.18064912677,24441076,2,1,2,6625,84,"LA"
840,1996,2,501,1,0.0291993799503542,0.5,0.05,0,0,8,2,3,3,1289.46876533948,71437381,2,1,1,4125,48,"Asia"
986,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,7385.22627860978,17695,NA,NA,NA,0,4,"Asia"
910,1996,0,NA,0,NA,NA,0,0,0,4,2,3,3,1064.0575561175,4840311,1,1,1,2500,NA,"LA"
290,1996,1,551,1,0.158102306812397,1,0,0,0,9,7,NA,1,4071.80734021728,38624370,2,1,1,0,81,"EECA"
731,1996,0,NA,0,NA,NA,0,0,0,-10,0,NA,NA,478.787509122919,22016510,2,1,1,0,93,"Asia"
235,1996,0,NA,0,NA,NA,0,0,0,10,7,1,1,11948.0228235709,10063945,2,3,2,0,15,"West"
150,1996,0,NA,0,NA,NA,0,0,0,7,7,3,3,1782.14302822268,4870695,2,1,1,3000,6,"LA"
NA,1996,0,NA,0,NA,NA,0.98,1,1,NA,NA,NA,NA,1236.36499874931,2587997,NA,NA,NA,NA,4,"MENA"
694,1996,0,NA,0,NA,NA,0.91,1,1,-10,NA,2,1,17677.5900907372,511864,NA,NA,NA,1875,3,"MENA"
360,1996,1,477,1,0.0190273748844681,0,0,0,0,8,7,2,2,1615.93719104549,22619004,2,1,1,0,34,"EECA"
365,1996,2,1122,1,0.0173986468219588,1,0.09,0,0,3,NA,4,4,2639.79083475793,148160042,NA,NA,NA,3062,918,"EECA"
517,1996,1,117,1,0.0709988565118693,0,0.02,0,0,-6,1,5,5,237.320315569268,6097688,1,1,1,1875,134,"Africa"
670,1996,0,NA,0,NA,NA,0.99,1,1,-10,3,3,2,8357.90818069486,19331311,0,0,0,0,122,"MENA"
625,1996,1,235,1,0.242668399309516,0,0.72,1,1,-7,0,5,4,NA,25466387,2,0,1,3437,28,"MENA"
433,1996,0,NA,0,NA,NA,0.94,1,0,-1,4,3,2,566.628776165011,8939438,2,1,1,0,5,"Africa"
830,1996,0,NA,0,NA,NA,0.15,0,0,-2,5,2,1,26660.412467053,3670700,1,2,1,NA,45,"Asia"
940,1996,0,NA,0,NA,NA,0,0,0,8,NA,NA,1,1091.41814275846,369438,NA,NA,NA,0,NA,"Asia"
451,1996,0,NA,0,NA,NA,0.5,1,0,4,3,5,5,325.257467023472,3833053,0,1,1,3750,7,"Africa"
92,1996,0,NA,0,NA,NA,0,0,0,7,5,3,2,1776.46704266586,5643363,2,1,1,250,19,"LA"
331,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,45668.7806075319,26201,NA,NA,NA,0,NA,"LA"
520,1996,0,NA,0,NA,NA,0.99,1,0,0,NA,4,5,194.448141209399,6480888,NA,NA,NA,3125,15,"Africa"
115,1996,0,NA,0,NA,NA,0.14,0,0,5,NA,1,2,2384.49443865969,453653,NA,NA,NA,0,NA,"LA"
317,1996,0,NA,0,NA,NA,0,0,0,7,6,NA,1,3938.08760809552,5373361,2,2,1,0,20,"EECA"
349,1996,0,NA,0,NA,NA,0.02,0,0,10,8,NA,NA,10629.3391786067,1988628,2,2,2,0,2,"EECA"
380,1996,0,NA,0,NA,NA,0.02,0,0,10,8,NA,1,31240.2371517373,8840998,3,3,2,0,41,"West"
572,1996,0,NA,0,NA,NA,0.01,0,0,-9,5,1,2,1629.01261464381,984506,2,0,1,0,NA,"Africa"
591,1996,1,271,1,0.00827340862248586,0,0.01,0,0,NA,NA,NA,1,7899.46007540026,76417,NA,NA,NA,0,NA,"LA"
652,1996,0,NA,0,NA,NA,0.87,1,1,-9,3,3,3,1026.24796769522,14736209,2,1,1,0,91,"MENA"
483,1996,0,NA,0,NA,NA,0.54,1,0,-2,3,4,2,223.836320268008,7242018,2,1,1,0,6,"Africa"
461,1996,8,3513,1,0.0386776654974826,0.5,0.11,0,0,-2,5,2,3,359.451914498258,4392941,1,1,1,0,20,"Africa"
800,1996,0,NA,0,NA,NA,0.04,0,0,9,5,2,3,3068.02680190222,59878955,2,1,1,250,43,"Asia"
702,1996,0,NA,0,NA,NA,0.99,1,0,-6,0,3,3,176.132959703474,5862224,1,1,1,2000,2,"EECA"
701,1996,0,NA,0,NA,NA,0.93,1,0,-9,6,2,2,557.571379091153,4267690,2,1,1,0,NA,"EECA"
52,1996,0,NA,0,NA,NA,0.06,0,0,9,7,1,2,4577.07986664687,1258365,2,NA,2,0,11,"LA"
616,1996,0,NA,0,NA,NA,0.99,1,1,-3,6,3,2,2358.81237267446,9089300,2,1,1,0,6,"MENA"
640,1996,1,486,1,0.126832909862318,1,0.98,1,1,8,0,4,4,4103.68053321995,59451488,2,1,2,3875,128,"MENA"
713,1996,0,NA,0,NA,NA,0.01,0,0,8,6,NA,NA,NA,NA,2,2,1,125,NA,"Asia"
510,1996,0,NA,0,NA,NA,0.3,0,0,-1,5,3,3,NA,30733937,2,1,1,0,18,"Africa"
500,1996,0,NA,0,NA,NA,0.11,0,0,-4,2,4,3,304.478115185605,21041468,2,1,NA,1875,18,"Africa"
369,1996,0,NA,0,NA,NA,0,0,0,7,6,2,2,876.779778114379,51057189,2,1,1,437,46,"EECA"
165,1996,0,NA,0,NA,NA,0,0,0,10,7,1,1,6976.5988258386,3248039,2,1,1,0,2,"LA"
704,1996,0,NA,0,NA,NA,0.97,1,0,-9,5,2,2,596.783068048841,23225000,2,1,1,0,6,"EECA"
57,1996,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,1,3046.6000481134,108078,NA,NA,NA,0,NA,"LA"
101,1996,0,NA,0,NA,NA,0,0,0,8,2,4,5,3025.94028999688,22649212,2,1,2,1625,37,"LA"
816,1996,1,280,1,0.0232501506838185,0,0.01,0,0,NA,5,2,2,319.534872564156,73156700,2,1,1,0,72,"Asia"
935,1996,0,NA,0,NA,NA,0,0,0,NA,NA,1,1,1664.87639675424,171802,NA,NA,NA,2375,NA,"Asia"
990,1996,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,1317.30220639158,171276,NA,NA,NA,NA,1,"LA"
679,1996,0,NA,0,NA,NA,0.99,1,1,-2,1,NA,NA,467.316558572589,15834747,2,0,0,0,5,"MENA"
560,1996,1,288,1,0.186821669176191,1,0.01,0,0,9,5,4,4,3405.64498385842,40000247,3,1,2,312,172,"Africa"
551,1996,0,NA,0,NA,NA,0,0,0,1,3,2,3,360.504135654679,9502346,2,1,1,0,9,"Africa"
552,1996,0,NA,0,NA,NA,0.01,0,0,-6,4,2,4,984.004266717091,11877664,2,1,1,0,10,"Africa"
700,1997,3,759,1,0.0911176276399874,0.666666666666667,1,1,1,-7,0,5,5,158.574991071973,18034130,0,0,0,3125,34,"MENA"
540,1997,0,NA,0,NA,NA,0,0,0,-3,0,4,4,597.931781354203,13801868,2,1,1,1250,14,"Africa"
339,1997,0,NA,0,NA,NA,0.7,1,0,5,4,4,4,697.778574797296,3148281,2,1,1,7562,83,"EECA"
232,1997,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,23299.6942042524,64147,NA,NA,NA,NA,1,"EECA"
696,1997,0,NA,0,NA,NA,0.87,1,1,-8,4,2,2,30217.1025880954,2595220,0,0,2,0,1,"MENA"
160,1997,0,NA,0,NA,NA,0.01,0,0,7,5,2,2,8209.55437540044,35833965,2,NA,1,2437,56,"LA"
371,1997,0,NA,0,NA,NA,0,0,0,-6,5,2,3,522.260020814916,3137652,2,1,1,0,5,"EECA"
58,1997,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,9473.85812382323,72232,NA,NA,NA,0,1,"LA"
900,1997,3,763,1,0.0485446591644965,0.333333333333333,0.01,0,0,10,7,1,1,23562.4801302985,18517000,2,3,2,0,81,"West"
305,1997,1,184,1,0.15233849567523,1,0.02,0,0,10,8,1,1,25931.981129614,7968041,2,2,2,0,19,"West"
373,1997,0,NA,0,NA,NA,0.98,1,0,-6,3,2,3,500.18490821625,7838250,2,1,1,250,10,"EECA"
516,1997,0,NA,0,NA,NA,0.02,0,0,-5,0,5,5,149.278272199891,6420397,2,0,1,2125,11,"Africa"
211,1997,0,NA,0,NA,NA,0.03,0,0,10,8,NA,1,24472.2757723683,10181245,2,3,2,125,12,"West"
434,1997,0,NA,0,NA,NA,0.21,0,0,6,8,NA,1,356.578260488449,6361301,2,1,1,0,1,"Africa"
439,1997,0,NA,0,NA,NA,0.55,1,0,-4,7,2,2,231.861102504339,10665781,2,0,0,0,2,"Africa"
